NUM|CONSOLKEY|CRFTYPE|CRF_TXN_CODE|TID|PARENTBRCA|BRCA_CO|CCY|PSTA|DRCR|EXRATE|CURRMAR|ACCOFF|TRAT|PLCATE|PRODCA|SYSID|DESK|DLREF|OUREF|THREF|CSNM|COUNTERPARTY|VALD|PSTD|EXDATE|INPUTTER|AUTHORISER|RSMK|REMK|CURRNO|SYS_DATE|CATEGORY|SECTOR|TENOR|PRODCODE|
501102|PL.50000.6131.3107..........CN0010606|||184810387444669.070001|0606|0606|CNY|-311.630000|0||1|9999|380|50000|6131|IC|||1060607000003268||1001269|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|3107||6131|
920306|PL.53000.20000.....01......CN0010688|||184810724044855.000001|0688|0688|GBP|16023.630000|1|9.679664|1|1|303|53000|20000|RV|01||GBPCNY1401601010688||0|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|53000|||20000|
920306|PL.53000.20000.....01......CN0010688|||184810724044858.010001|0688|0688|GBP|-16023.630000|0|9.679664|1|1|303|53000|20000|RV|01||GBPCNY1401601010688||0|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|53000|||20000|
501103|PL.50000.1101.1002..........CN0010607|||184812311944668.000001|0606|0607|USD|-0.010000|0|6.616600|1|9999|380|50000|1101|IC|||1060701000002748||1000536|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|1002||1101|
59010202|PL.51001.21056.3107.MT.02402.SECU.00......CN0010606|51001|ACC|184430769771267.120001|0606|0606|CNY|3979.580000|1||1|9999|450|51001|21056|LD|00|LD1428200162|LD1428200162||1000930||20180701|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51001|3107|MT|21056|
59010202|PL.51001.21056.3107.MT.02402.SECU.00......CN0010606|51001|ACC|184810724044530.030001|0606|0606|CNY|3979.570000|1||1|9999|450|51001|21056|LD|00|LD1428200162|LD1428200162||1000930||20180702|20180702||47_INPUTTER|47_INPUTTER|||1|20180702|51001|3107|MT|21056|
500203|PL.51001.21073.2154.ST.04001.UNSECU.00......CN0010606|51001|ACC|184430433071266.150001|0606|0606|CNY|12687.500000|1||1|1|450|51001|21073|LD|00|LD1719207982|LD1719207982||1003463||20180701|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51001|2154|ST|21073|
501102|PL.50000.6131.3049..........CN0010606|||184810724044667.060001|0606|0606|CNY|-2333.340000|0||1|9999|380|50000|6131|IC|||1060607000003066||1001364|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|3049||6131|
501103|PL.50000.1102.1002..........CN0010606|||184811060744660.000001|0606|0606|CNY|-0.020000|0||1|9999|380|50000|1102|IC|||1060601000005052||1000499|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|1002||1102|
500203|PL.51001.21073.2154.ST.04001.UNSECU.00......CN0010606|51001|ACC|184811397744526.030001|0606|0606|CNY|12687.500000|1||1|1|450|51001|21073|LD|00|LD1719207982|LD1719207982||1003463||20180702|20180702||49_INPUTTER|49_INPUTTER|||1|20180702|51001|2154|ST|21073|
50010202|PL.51001.21053.3109.MT.02104.UNSECU.00......CN0010606|51001|ACC|184431704771266.210001|0606|0606|CNY|462.440000|1||1|1|450|51001|21053|LD|00|LD1731020489|LD1731020489||1003509||20180701|20180702||37_INPUTTER|37_INPUTTER|||1|20180702|51001|3109|MT|21053|
59010103|PL.51001.21052.3203.ST.02001.SECU.00......CN0010606|51001|ACC|184432372871266.080001|0606|0606|CNY|267.320000|1||1|9999|450|51001|21052|LD|00|LD1806621576|LD1806621576||1001334||20180701|20180702||39_INPUTTER|39_INPUTTER|||1|20180702|51001|3203|ST|21052|
50110501|PL.50000.6111.3203..........CN0010606|||184811643444679.010001|0606|0606|CNY|-97.500000|0||1|1|380|50000|6111|IC|||1060605000002358||1003658|||20180702||36_INPUTTER|36_INPUTTER|||1|20180702|50000|3203||6111|
50010202|PL.51001.21053.3109.MT.02104.UNSECU.00......CN0010606|51001|ACC|184811975244524.010001|0606|0606|CNY|462.440000|1||1|1|450|51001|21053|LD|00|LD1731020489|LD1731020489||1003509||20180702|20180702||41_INPUTTER|41_INPUTTER|||1|20180702|51001|3109|MT|21053|
59010103|PL.51001.21052.3203.ST.02001.SECU.00......CN0010606|51001|ACC|184812311944527.060001|0606|0606|CNY|267.320000|1||1|9999|450|51001|21052|LD|00|LD1806621576|LD1806621576||1001334||20180702|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3203|ST|21052|
501103|PL.50000.1101.1002..........CN0010609|||184811975244662.020001|0606|0609|CNY|-0.010000|0||1|9999|380|50000|1101|IC|||1060901000006737||1000790|||20180702||41_INPUTTER|41_INPUTTER|||1|20180702|50000|1002||1101|
50010103|PL.51001.21052.3201.ST.02001.UNSECU.00......CN0010606|51001|ACC|184430433071266.180001|0606|0606|CNY|664.580000|1||1|9999|450|51001|21052|LD|00|LD1724016941|LD1724016941||1000972||20180701|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51001|3201|ST|21052|
501102|PL.50000.6131.3109..........CN0010606|||184810387444670.050001|0606|0606|CNY|-1747.010000|0||1|9999|380|50000|6131|IC|||1060607000002442||1001420|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|3109||6131|
50010103|PL.51001.21052.3201.ST.02001.UNSECU.00......CN0010606|51001|ACC|184811643444523.060001|0606|0606|CNY|664.590000|1||1|9999|450|51001|21052|LD|00|LD1724016941|LD1724016941||1000972||20180702|20180702||36_INPUTTER|36_INPUTTER|||1|20180702|51001|3201|ST|21052|
501103|PL.50000.1101.1002..........CN0010606|||184812311944662.020001|0606|0606|CNY|-14.200000|0||1|9999|380|50000|1101|IC|||1060601000008876||1000369|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|1002||1101|
50110101|PL.50000.1131.3203..........CN0010606|||184812648944679.010001|0606|0606|USD|-0.120000|0|6.616600|1|9999|380|50000|1131|IC|||1060603000002196||1000025|||20180702||43_INPUTTER|43_INPUTTER|||1|20180702|50000|3203||1131|
59010202|PL.51001.21053.3063.MT.02199.SECU.00......CN0010608|51001|ACC|184430096371267.050001|0608|0608|CNY|589.710000|1||1|9999|450|51001|21053|LD|00|LD1428200067|LD1428200067||1000969||20180701|20180702||43_INPUTTER|43_INPUTTER|||1|20180702|51001|3063|MT|21053|
59010103|PL.51001.21052.3203.ST.02001.SECU.00......CN0010606|51001|ACC|184431704771267.030001|0606|0606|CNY|86.590000|1||1|9999|450|51001|21052|LD|00|LD1732537821|LD1732537821||1001334||20180701|20180702||37_INPUTTER|37_INPUTTER|||1|20180702|51001|3203|ST|21052|
59010202|PL.51001.21053.3063.MT.02199.SECU.00......CN0010608|51001|ACC|184810724044529.050001|0608|0608|CNY|589.710000|1||1|9999|450|51001|21053|LD|00|LD1428200067|LD1428200067||1000969||20180702|20180702||47_INPUTTER|47_INPUTTER|||1|20180702|51001|3063|MT|21053|
50110101|PL.50000.1112.3203..........CN0010606|||184811060744674.090001|0606|0606|CNY|-0.760000|0||1|9999|380|50000|1112|IC|||1060602000002858||1001251|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|3203||1112|
50110501|PL.50000.6111.3104..........CN0010607|||184811643444679.050001|0606|0607|CNY|-180.000000|0||1|9999|380|50000|6111|IC|||1060705000000988||1001158|||20180702||36_INPUTTER|36_INPUTTER|||1|20180702|50000|3104||6111|
59010103|PL.51001.21052.3203.ST.02001.SECU.00......CN0010606|51001|ACC|184811975244525.040001|0606|0606|CNY|86.580000|1||1|9999|450|51001|21052|LD|00|LD1732537821|LD1732537821||1001334||20180702|20180702||41_INPUTTER|41_INPUTTER|||1|20180702|51001|3203|ST|21052|
50110101|PL.50000.1112.3107..........CN0010608|||184812311944675.100001|0608|0608|CNY|-6.830000|0||1|9999|380|50000|1112|IC|||1060802000003829||1001940|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|3107||1112|
50110101|PL.50000.1112.3063..........CN0010609|||184810040244665.000001|0606|0609|CNY|-2.920000|0||1|1|380|50000|1112|IC|||1060902000005885||1003758|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3063||1112|
501103|PL.50000.1101.1002..........CN0010606|||184811643444660.010001|0606|0606|CNY|-0.010000|0||1|9999|380|50000|1101|IC|||1060601000003939||1000265|||20180702||36_INPUTTER|36_INPUTTER|||1|20180702|50000|1002||1101|
50110101|PL.50000.1112.3203..........CN0010607|||184812311944673.000001|0606|0607|CNY|-5.790000|0||1|9999|380|50000|1112|IC|||1060702000001357||1001315|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|3203||1112|
501104|PL.50000.6122.1002..........CN0010606|||184810724044696.010001|0606|0606|CNY|-21.340000|0||1|9999|380|50000|6122|IC|||1060606000000559||1000438|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|1002||6122|
50110101|PL.50000.1112.3201..........CN0010609|||184812311944677.060001|0606|0609|CNY|-0.020000|0||1|9999|380|50000|1112|IC|||1060902000002053||1000994|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|3201||1112|
50010101|PL.51001.21055.3109.ST.02304.UNSECU.00......CN0010606|51001|ACC|184432704671265.200001|0606|0606|USD|169.470000|1|6.616600|1|9999|450|51001|21055|LD|00|LD1810392600|LD1810392600||1001169||20180701|20180702||40_INPUTTER|40_INPUTTER|||1|20180702|51001|3109|ST|21055|
50110101|PL.50000.1131.3203..........CN0010608|||184811643444671.010001|0608|0608|USD|-2.600000|0|6.616600|1|9999|380|50000|1131|IC|||1060803000001474||1001356|||20180702||36_INPUTTER|36_INPUTTER|||1|20180702|50000|3203||1131|
50010101|PL.51001.21055.3109.ST.02304.UNSECU.00......CN0010606|51001|ACC|184812980344535.000001|0606|0606|USD|169.480000|1|6.616600|1|9999|450|51001|21055|LD|00|LD1810392600|LD1810392600||1001169||20180702|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51001|3109|ST|21055|
50010203|PL.51001.21056.3204.MT.02401.UNSECU.00......CN0010606|51001|ACC|184430769771267.020001|0606|0606|CNY|82.580000|1||1|1|450|51001|21056|LD|00|LD1731955957|LD1731955957||1002725||20180701|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51001|3204|MT|21056|
50110101|PL.50000.1149.3901..........CN0010606|||184811397744676.000001|0606|0606|USD|-1.140000|0|6.616600|1|1|380|50000|1149|IC|||1060603600000208||1003476|||20180702||49_INPUTTER|49_INPUTTER|||1|20180702|50000|3901||1149|
50010203|PL.51001.21056.3204.MT.02401.UNSECU.00......CN0010606|51001|ACC|184811975244524.110001|0606|0606|CNY|82.580000|1||1|1|450|51001|21056|LD|00|LD1731955957|LD1731955957||1002725||20180702|20180702||41_INPUTTER|41_INPUTTER|||1|20180702|51001|3204|MT|21056|
50010101|PL.51001.21055.3203.ST.02315.UNSECU.00......CN0010608|51001|ACC|184433041371265.020001|0608|0608|USD|20.080000|1|6.616600|1|1|450|51001|21055|LD|00|LD1815071047|LD1815071047||1004486||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3203|ST|21055|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184433041371266.070001|0611|0611|CNY|211.490000|1||1|1|450|51500|21060|LD|00|LD1816342760|LD1816342760||1003089||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51500|3107|ST|21060|
50010101|PL.51001.21055.3203.ST.02315.UNSECU.00......CN0010608|51001|ACC|184810040244520.040001|0608|0608|USD|20.080000|1|6.616600|1|1|450|51001|21055|LD|00|LD1815071047|LD1815071047||1004486||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51001|3203|ST|21055|
500105|PL.51500.21060.3107.ST.03002..00......CN0010611|51500|ACC|184810040244523.010001|0611|0611|CNY|211.500000|1||1|1|450|51500|21060|LD|00|LD1816342760|LD1816342760||1003089||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51500|3107|ST|21060|
50110101|PL.50000.1112.3062..........CN0010613|||184810040244669.040001|0606|0613|CNY|-87.790000|0||1|1|380|50000|1112|IC|||1061302000006257||1003951|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3062||1112|
501103|PL.50000.1101.1002..........CN0010606|||184810387444660.000001|0606|0606|CNY|-55.970000|0||1|9999|380|50000|1101|IC|||1060601000004641||1000175|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||1101|
50110101|PL.50000.1112.3103..........CN0010606|||184812980344679.000001|0606|0606|CNY|-0.130000|0||1|9999|380|50000|1112|IC|||1060602000000871||1001406|||20180702||44_INPUTTER|44_INPUTTER|||1|20180702|50000|3103||1112|
50110501|PL.50000.6111.3107..........CN0010606|||184811643444678.080001|0606|0606|CNY|-360.000000|0||1|9999|380|50000|6111|IC|||1060605000001761||1001032|||20180702||36_INPUTTER|36_INPUTTER|||1|20180702|50000|3107||6111|
50010103|PL.51001.21052.3203.ST.02001.UNSECU.00......CN0010606|51001|ACC|184433041371266.160001|0606|0606|CNY|435.000000|1||1|1|450|51001|21052|LD|00|LD1816568604|LD1816568604||1003364||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3203|ST|21052|
50010103|PL.51001.21052.3203.ST.02001.UNSECU.00......CN0010606|51001|ACC|184810040244527.010001|0606|0606|CNY|435.000000|1||1|1|450|51001|21052|LD|00|LD1816568604|LD1816568604||1003364||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51001|3203|ST|21052|
501103|PL.50000.1102.1002..........CN0010606|||184810724044662.020001|0606|0606|CNY|-0.010000|0||1|9999|380|50000|1102|IC|||1060601000006016||1000327|||20180702||47_INPUTTER|47_INPUTTER|||1|20180702|50000|1002||1102|
501103|PL.50000.1101.1002..........CN0010606|||184812980344659.000001|0606|0606|CNY|-0.280000|0||1|9999|380|50000|1101|IC|||1060601000004118||1000181|||20180702||44_INPUTTER|44_INPUTTER|||1|20180702|50000|1002||1101|
50010103|PL.51001.21052.3061.ST.02001.UNSECU.00......CN0010606|51001|ACC|184432704671266.080001|0606|0606|CNY|288.150000|1||1|1|450|51001|21052|LD|00|LD1811780308|LD1811780308||1002175||20180701|20180702||40_INPUTTER|40_INPUTTER|||1|20180702|51001|3061|ST|21052|
59010103|PL.51001.21052.3050.ST.02001.SECU.00......CN0010606|51001|ACC|184433041371265.040001|0606|0606|CNY|1334.000000|1||1|9999|450|51001|21052|LD|00|LD1815127956|LD1815127956||1001118||20180701|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3050|ST|21052|
59010103|PL.51001.21052.3050.ST.02001.SECU.00......CN0010606|51001|ACC|184810040244521.010001|0606|0606|CNY|1334.000000|1||1|9999|450|51001|21052|LD|00|LD1815127956|LD1815127956||1001118||20180702|20180702||45_INPUTTER|45_INPUTTER|||1|20180702|51001|3050|ST|21052|
501104|PL.50000.6122.1002..........CN0010606|||184810387444662.040001|0606|0606|CNY|-18.670000|0||1|9999|380|50000|6122|IC|||1060606000000753||1000445|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6122|
50010103|PL.51001.21052.3061.ST.02001.UNSECU.00......CN0010606|51001|ACC|184811060744530.030001|0606|0606|CNY|288.150000|1||1|1|450|51001|21052|LD|00|LD1811780308|LD1811780308||1002175||20180702|20180702||48_INPUTTER|48_INPUTTER|||1|20180702|51001|3061|ST|21052|
500210|PL.51000.5150.7001..........CN0010611|||184811397744679.040001|0611|0611|USD|2850.470000|1|6.616600|1|1|390|51000|5150|IC|||1061100200000556||9999999|||20180702||49_INPUTTER|49_INPUTTER|||1|20180702|51000|7001||5150|
501103|PL.50000.1101.1002..........CN0010606|||184812311944663.020001|0606|0606|CNY|-0.010000|0||1|9999|380|50000|1101|IC|||1060601000009996||1001067|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|1002||1101|
50110101|PL.50000.1112.3108..........CN0010606|||184812311944678.060001|0606|0606|CNY|-8.170000|0||1|1|380|50000|1112|IC|||1060602000003692||1002187|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|3108||1112|
501103|PL.50000.1101.1002..........CN0010606|||184812980344672.000001|0606|0606|USD|-0.010000|0|6.616600|1|9999|380|50000|1101|IC|||1060601000010827||1000148|||20180702||44_INPUTTER|44_INPUTTER|||1|20180702|50000|1002||1101|
59010103|PL.51001.21052.3204.ST.02001.SECU.00......CN0010606|51001|ACC|184431704771267.040001|0606|0606|CNY|47.290000|1||1|9999|450|51001|21052|LD|00|LD1732563082|LD1732563082||1000026||20180701|20180702||37_INPUTTER|37_INPUTTER|||1|20180702|51001|3204|ST|21052|
59010103|PL.51001.21052.3204.ST.02001.SECU.00......CN0010606|51001|ACC|184811975244525.050001|0606|0606|CNY|47.290000|1||1|9999|450|51001|21052|LD|00|LD1732563082|LD1732563082||1000026||20180702|20180702||41_INPUTTER|41_INPUTTER|||1|20180702|51001|3204|ST|21052|
59010202|PL.51001.21053.3107.MT.02199.SECU.00......CN0010608|51001|ACC|184432372871267.080001|0608|0608|CNY|870.830000|1||1|9999|450|51001|21053|LD|00|LD1618656015|LD1618656015||1001940||20180701|20180702||39_INPUTTER|39_INPUTTER|||1|20180702|51001|3107|MT|21053|
501102|PL.50000.6131.3203..........CN0010606|||184810387444671.030001|0606|0606|CNY|-138.670000|0||1|9999|380|50000|6131|IC|||1060607000003031||1001182|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|3203||6131|
50110501|PL.50000.6111.3203..........CN0010611|||184810387444673.090001|0611|0611|CNY|-696.320000|0||1|1|380|50000|6111|IC|||1061105000002653||1004402|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|3203||6111|
50110101|PL.50000.1131.3201..........CN0010609|||184811397744669.060001|0606|0609|USD|-0.150000|0|6.616600|1|1|380|50000|1131|IC|||1060903000006012||1004420|||20180702||49_INPUTTER|49_INPUTTER|||1|20180702|50000|3201||1131|
59010202|PL.51001.21053.3107.MT.02199.SECU.00......CN0010608|51001|ACC|184812311944530.050001|0608|0608|CNY|870.840000|1||1|9999|450|51001|21053|LD|00|LD1618656015|LD1618656015||1001940||20180702|20180702||42_INPUTTER|42_INPUTTER|||1|20180702|51001|3107|MT|21053|
59010202|PL.51001.21054.3204.MT.02201.SECU.00......CN0010606|51001|ACC|184430433071266.020001|0606|0606|CNY|177.190000|1||1|9999|450|51001|21054|LD|00|LD1707945320|LD1707945320||1001031||20180701|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51001|3204|MT|21054|
50110101|PL.50000.1112.3203..........CN0010611|||184810040244668.050001|0611|0611|CNY|-0.010000|0||1|1|380|50000|1112|IC|||1061102000007559||1004358|||20180702||45_INPUTTER|45_INPUTTER|||1|20180702|50000|3203||1112|
501104|PL.50000.6122.1002..........CN0010606|||184810387444664.050001|0606|0606|CNY|-21.330000|0||1|9999|380|50000|6122|IC|||1060606000001757||1000315|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6122|
59010202|PL.51001.21054.3204.MT.02201.SECU.00......CN0010606|51001|ACC|184810724044525.040001|0606|0606|CNY|177.190000|1||1|9999|450|51001|21054|LD|00|LD1707945320|LD1707945320||1001031||20180702|20180702||47_INPUTTER|47_INPUTTER|||1|20180702|51001|3204|MT|21054|
500105|PL.51500.21060.3063.ST.03002..00......CN0010606|51500|ACC|184431031071267.040001|0606|0606|CNY|4166.670000|1||1|9999|450|51500|21060|LD|00|LD1807422866|LD1807422866||1001265||20180701|20180702||34_INPUTTER|34_INPUTTER|||1|20180702|51500|3063|ST|21060|
501104|PL.50000.6122.1002..........CN0010606|||184810387444694.010001|0606|0606|CNY|-21.330000|0||1|9999|380|50000|6122|IC|||1060606000000273||1000315|||20180702||46_INPUTTER|46_INPUTTER|||1|20180702|50000|1002||6122|
500105|PL.51500.21060.3063.ST.03002..00......CN0010606|51500|ACC|184811060744528.050001|0606|0606|CNY|4166.660000|1||1|9999|450|51500|21060|LD|00|LD1807422866|LD1807422866||1001265||20180702|20180702||48_INPUTTER|48_INPUTTER|||1|20180702|51500|3063|ST|21060|
50110101|PL.50000.1112.3049..........CN0010606|||184811060744674.070001|0606|0606|CNY|-1.820000|0||1|9999|380|50000|1112|IC|||1060602000003161||1000114|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|3049||1112|
50110101|PL.50000.1115.3063..........CN0010606|||184812311944672.050001|0606|0606|CNY|-190.710000|0||1|1|380|50000|1115|IC|||1060602000008187||1004307|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|3063||1115|
50010103|PL.51001.21052.3203.ST.02001.UNSECU.00......CN0010606|51001|ACC|184432372871265.160001|0606|0606|CNY|1016.510000|1||1|9999|450|51001|21052|LD|00|LD1805442316|LD1805442316||1001182||20180701|20180702||39_INPUTTER|39_INPUTTER|||1|20180702|51001|3203|ST|21052|
50110101|PL.50000.1112.3049..........CN0010606|||184811060744671.070001|0606|0606|CNY|-15.870000|0||1|1|380|50000|1112|IC|||1060602000005865||1003736|||20180702||48_INPUTTER|48_INPUTTER|||1|20180702|50000|3049||1112|
50110101|PL.50000.1112.3109..........CN0010608|||184812311944675.060001|0608|0608|CNY|-0.010000|0||1|9999|380|50000|1112|IC|||1060802000001753||1001385|||20180702||42_INPUTTER|42_INPUTTER|||1|20180702|50000|3109||1112|
50010103|PL.51001.21052.3203.ST.02001.UNSECU.00......CN0010606|51001|ACC|184812648944530.020001|0606|0606|CNY|1016.510000|1||1|9999|450|51001|21052|LD|00|LD1805442316|LD1805442316||1001182||20180702|20180702||43_INPUTTER|43_INPUTTER|||1|20180702|51001|3203|ST|21052|
50010203|PL.51001.21056.3203.MT.02401.UNSECU.00......CN0010606|51001|ACC|184430433071266.040001|0606|0606|CNY|491.360000|1||1|1|450|51001|21056|LD|00|LD1708120889|LD1708120889||1002879||20180701|20180702||44_INPUTTER|44_INPUTTER|||1|20180702|51001|3203|MT|21056|
50010103|PL.51001.21052.3203.ST.02001.UNSECU.00......CN0010606|51001|ACC|184431367771266.050001|0606|0606|CNY|962.020000|1||1|9999|450|51001|21052|LD|00|LD1720121076|LD1720121076||1001210||20180701|20180702||35_INPUTTER|35_INPUTTER|||1|20180702|51001|3203|ST|21052|
50010203|PL.51001.21056.3203.MT.02401.UNSECU.00......CN0010606|51001|ACC|184810724044525.060001|0606|0606|CNY|491.360000|1||1|1|450|51001|21056|LD|00|LD1708120889|LD1708120889||1002879||20180702|20180702||47_INPUTTER|47_INPUTTER|||1|20180702|51001|3203|MT|21056|
